start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file,Collide
319.2305,319.2385,43515.0,66331.0,0.629,Echolocation,20221017_033000.WAV,
319.3195,319.331,46093.0,64209.0,0.616,Echolocation,20221017_033000.WAV,
319.4065,319.41610000000003,45234.0,68033.0,0.616,Echolocation,20221017_033000.WAV,
319.4895,319.4992,43515.0,63199.0,0.517,Echolocation,20221017_033000.WAV,
319.5855,319.5975,45234.0,65224.0,0.552,Echolocation,20221017_033000.WAV,
319.6705,319.6793,45234.0,67287.0,0.63,Echolocation,20221017_033000.WAV,
319.7675,319.7775,45234.0,60184.0,0.533,Echolocation,20221017_033000.WAV,
319.8625,319.8713,45234.0,63431.0,0.522,Echolocation,20221017_033000.WAV,
320.4315,320.4407,44375.0,64373.0,0.619,Echolocation,20221017_033000.WAV,
320.6185,320.6304,45234.0,62592.0,0.605,Echolocation,20221017_033000.WAV,
320.8015,320.8098,46093.0,59115.0,0.541,Echolocation,20221017_033000.WAV,
320.9825,320.9924,45234.0,58793.0,0.536,Echolocation,20221017_033000.WAV,
321.6305,321.6387,46953.0,63802.0,0.537,Echolocation,20221017_033000.WAV,
321.7145,321.7231,47812.0,58326.0,0.524,Echolocation,20221017_033000.WAV,
321.8095,321.8187,44375.0,58453.0,0.574,Echolocation,20221017_033000.WAV,
322.5415,322.5487,46953.0,57532.0,0.634,Echolocation,20221017_033000.WAV,
322.8235,322.8318,46953.0,55921.0,0.503,Echolocation,20221017_033000.WAV,
322.9185,322.9263,46093.0,55579.0,0.534,Echolocation,20221017_033000.WAV,
334.6855,334.6939,48671.0,59072.0,0.504,Echolocation,20221017_033000.WAV,
334.7625,334.7716,46093.0,62419.0,0.561,Echolocation,20221017_033000.WAV,
334.9425,334.9495,46093.0,61040.0,0.575,Echolocation,20221017_033000.WAV,
335.1245,335.1332,46093.0,59205.0,0.635,Echolocation,20221017_033000.WAV,
335.2215,335.2313,46953.0,63929.0,0.632,Echolocation,20221017_033000.WAV,
335.3105,335.3191,47812.0,63032.0,0.67,Echolocation,20221017_033000.WAV,
335.3815,335.3882,48671.0,64966.0,0.664,Echolocation,20221017_033000.WAV,
335.4805,335.4919,46093.0,67674.0,0.619,Echolocation,20221017_033000.WAV,
335.5655,335.5772,46093.0,64364.0,0.624,Echolocation,20221017_033000.WAV,
335.6575,335.6678,46953.0,68939.0,0.611,Echolocation,20221017_033000.WAV,
335.7445,335.7543,46093.0,67973.0,0.66,Echolocation,20221017_033000.WAV,
335.8325,335.8436,46093.0,65441.0,0.596,Echolocation,20221017_033000.WAV,
335.9145,335.9256,46953.0,66975.0,0.514,Echolocation,20221017_033000.WAV,
336.0065,336.0159,46953.0,63751.0,0.54,Echolocation,20221017_033000.WAV,
336.0895,336.1002,45234.0,67360.0,0.661,Echolocation,20221017_033000.WAV,
336.1765,336.185,46953.0,62048.0,0.615,Echolocation,20221017_033000.WAV,
336.2465,336.2541,46953.0,60504.0,0.602,Echolocation,20221017_033000.WAV,
336.3075,336.3169,47812.0,59874.0,0.533,Echolocation,20221017_033000.WAV,
336.4565,336.4647,44375.0,59223.0,0.617,Echolocation,20221017_033000.WAV,
336.5425,336.5504,44375.0,62765.0,0.596,Echolocation,20221017_033000.WAV,
336.6335,336.6399,45234.0,55550.0,0.549,Echolocation,20221017_033000.WAV,
336.7205,336.7316,45234.0,62459.0,0.556,Echolocation,20221017_033000.WAV,
336.9095,336.9197,45234.0,60524.0,0.606,Echolocation,20221017_033000.WAV,
336.9825,336.9926,46093.0,64264.0,0.605,Echolocation,20221017_033000.WAV,
337.1725,337.1821,46093.0,60012.0,0.557,Echolocation,20221017_033000.WAV,
337.2595,337.2674,45234.0,61219.0,0.539,Echolocation,20221017_033000.WAV,
337.4355,337.4451,46093.0,59221.0,0.583,Echolocation,20221017_033000.WAV,
365.3015,365.3104,28046.0,36109.0,0.668,Echolocation,20221017_033000.WAV,
365.4405,365.4498,27187.0,38696.0,0.665,Echolocation,20221017_033000.WAV,
365.7075,365.7169,27187.0,37740.0,0.706,Echolocation,20221017_033000.WAV,
365.9055,365.9147,27187.0,36190.0,0.661,Echolocation,20221017_033000.WAV,
366.0695,366.08,27187.0,34798.0,0.621,Echolocation,20221017_033000.WAV,
366.2095,366.2201,26328.0,38012.0,0.663,Echolocation,20221017_033000.WAV,
366.3385,366.3498,27187.0,40101.0,0.661,Echolocation,20221017_033000.WAV,
366.4965,366.5068,26328.0,37884.0,0.673,Echolocation,20221017_033000.WAV,
366.6385,366.6491,27187.0,34190.0,0.62,Echolocation,20221017_033000.WAV,
366.7695,366.7809,26328.0,34289.0,0.511,Echolocation,20221017_033000.WAV,
366.8975,366.9091,26328.0,34989.0,0.674,Echolocation,20221017_033000.WAV,
367.0345,367.0449,26328.0,35183.0,0.658,Echolocation,20221017_033000.WAV,
367.1745,367.184,26328.0,34403.0,0.688,Echolocation,20221017_033000.WAV,
367.4325,367.444,26328.0,35479.0,0.662,Echolocation,20221017_033000.WAV,
367.5705,367.5824,26328.0,37108.0,0.662,Echolocation,20221017_033000.WAV,
367.7205,367.7339,25468.0,34899.0,0.619,Echolocation,20221017_033000.WAV,
367.9895,368.0011,26328.0,38649.0,0.619,Echolocation,20221017_033000.WAV,
368.1515,368.1651,25468.0,38978.0,0.648,Echolocation,20221017_033000.WAV,
368.2925,368.3089,24609.0,36513.0,0.616,Echolocation,20221017_033000.WAV,
368.4485,368.465,23750.0,34667.0,0.59,Echolocation,20221017_033000.WAV,
368.7345,368.7497,24609.0,35974.0,0.629,Echolocation,20221017_033000.WAV,
368.8955,368.9093,25468.0,35799.0,0.543,Echolocation,20221017_033000.WAV,
369.0585,369.0733,25468.0,36895.0,0.542,Echolocation,20221017_033000.WAV,
369.3225,369.3368,24609.0,37285.0,0.621,Echolocation,20221017_033000.WAV,
369.5795,369.5952,24609.0,34849.0,0.608,Echolocation,20221017_033000.WAV,
369.8645,369.8778,23750.0,38136.0,0.648,Echolocation,20221017_033000.WAV,
370.0365,370.0516,25468.0,37084.0,0.581,Echolocation,20221017_033000.WAV,
370.3245,370.3395,24609.0,35978.0,0.645,Echolocation,20221017_033000.WAV,
370.5265,370.5419,24609.0,37326.0,0.678,Echolocation,20221017_033000.WAV,
370.7665,370.7815,24609.0,31271.0,0.674,Echolocation,20221017_033000.WAV,
371.4655,371.4793,24609.0,31449.0,0.552,Echolocation,20221017_033000.WAV,
371.7125,371.7295,23750.0,35457.0,0.51,Echolocation,20221017_033000.WAV,
372.1435,372.1593,23750.0,33826.0,0.528,Echolocation,20221017_033000.WAV,
372.5615,372.5788,24609.0,30588.0,0.557,Echolocation,20221017_033000.WAV,
372.8575,372.8722,24609.0,31988.0,0.527,Echolocation,20221017_033000.WAV,
1327.8905,1327.9034,24609.0,29210.0,0.663,Echolocation,20221017_033000.WAV,
1328.4865,1328.5024,24609.0,29016.0,0.595,Echolocation,20221017_033000.WAV,
1328.7765,1328.788,24609.0,30559.0,0.57,Echolocation,20221017_033000.WAV,
1329.0605,1329.0727,24609.0,29947.0,0.688,Echolocation,20221017_033000.WAV,
1329.4635,1329.4781,23750.0,28200.0,0.577,Echolocation,20221017_033000.WAV,
1329.7655,1329.7776,24609.0,30898.0,0.684,Echolocation,20221017_033000.WAV,
1329.8565,1329.8689,25468.0,31469.0,0.551,Echolocation,20221017_033000.WAV,
1331.4735,1331.4865,23750.0,28774.0,0.543,Echolocation,20221017_033000.WAV,
1332.7635,1332.7764,24609.0,29562.0,0.508,Echolocation,20221017_033000.WAV,
1333.3585,1333.3702,24609.0,29755.0,0.566,Echolocation,20221017_033000.WAV,
1333.7395,1333.7529,23750.0,28423.0,0.548,Echolocation,20221017_033000.WAV,
1337.2705,1337.2819,25468.0,31774.0,0.57,Echolocation,20221017_033000.WAV,
1338.9975,1339.0104,25468.0,31076.0,0.57,Echolocation,20221017_033000.WAV,
1339.2525,1339.2647,25468.0,31523.0,0.638,Echolocation,20221017_033000.WAV,
1339.5165,1339.5284,25468.0,31236.0,0.665,Echolocation,20221017_033000.WAV,
1339.7755,1339.7886,25468.0,31029.0,0.632,Echolocation,20221017_033000.WAV,
1340.0335,1340.0467,25468.0,30644.0,0.635,Echolocation,20221017_033000.WAV,
1340.2725,1340.2863,25468.0,32402.0,0.63,Echolocation,20221017_033000.WAV,
1340.4055,1340.4194,25468.0,31541.0,0.594,Echolocation,20221017_033000.WAV,
1340.6455,1340.6577,25468.0,32441.0,0.603,Echolocation,20221017_033000.WAV,
1340.8795,1340.8934,25468.0,31168.0,0.606,Echolocation,20221017_033000.WAV,
1341.3715,1341.3851,24609.0,29925.0,0.548,Echolocation,20221017_033000.WAV,
1341.6175,1341.6296,25468.0,32727.0,0.53,Echolocation,20221017_033000.WAV,
1342.1375,1342.149,25468.0,33764.0,0.589,Echolocation,20221017_033000.WAV,
1342.3995,1342.4115,25468.0,30722.0,0.65,Echolocation,20221017_033000.WAV,
1342.6575,1342.6705,25468.0,33287.0,0.628,Echolocation,20221017_033000.WAV,
1342.7955,1342.8068,27187.0,34548.0,0.547,Echolocation,20221017_033000.WAV,
1343.0415,1343.0503,27187.0,35029.0,0.631,Echolocation,20221017_033000.WAV,
1343.1615,1343.1733,26328.0,32184.0,0.512,Echolocation,20221017_033000.WAV,
1343.3925,1343.4036,26328.0,32913.0,0.666,Echolocation,20221017_033000.WAV,
1343.5315,1343.5417,26328.0,32529.0,0.607,Echolocation,20221017_033000.WAV,
1343.7935,1343.806,26328.0,36881.0,0.593,Echolocation,20221017_033000.WAV,
1343.9385,1343.9482,26328.0,34176.0,0.584,Echolocation,20221017_033000.WAV,
1344.0835,1344.0938,27187.0,36278.0,0.576,Echolocation,20221017_033000.WAV,
1344.2235,1344.2359,26328.0,33946.0,0.516,Echolocation,20221017_033000.WAV,
1344.4685,1344.4785,26328.0,33326.0,0.636,Echolocation,20221017_033000.WAV,
1344.6255,1344.6366,26328.0,34227.0,0.566,Echolocation,20221017_033000.WAV,
1344.8765,1344.8879,26328.0,34101.0,0.572,Echolocation,20221017_033000.WAV,
1345.0135,1345.0232,27187.0,37614.0,0.569,Echolocation,20221017_033000.WAV,
1345.2345,1345.2459,26328.0,35417.0,0.632,Echolocation,20221017_033000.WAV,
1345.3575,1345.3685,27187.0,37028.0,0.551,Echolocation,20221017_033000.WAV,
1345.7975,1345.8091,26328.0,41433.0,0.706,Echolocation,20221017_033000.WAV,
1346.0205,1346.0317,25468.0,38253.0,0.725,Echolocation,20221017_033000.WAV,
1346.2415,1346.2523,26328.0,41981.0,0.685,Echolocation,20221017_033000.WAV,
1346.4515,1346.4632,26328.0,43149.0,0.614,Echolocation,20221017_033000.WAV,
1346.5595,1346.5718,28046.0,39685.0,0.602,Echolocation,20221017_033000.WAV,
1346.7475,1346.7562,26328.0,36210.0,0.61,Echolocation,20221017_033000.WAV,
1346.9625,1346.9736,26328.0,37793.0,0.593,Echolocation,20221017_033000.WAV,
1347.2685,1347.2775,26328.0,36855.0,0.582,Echolocation,20221017_033000.WAV,
1541.7575,1541.7684,25468.0,33379.0,0.608,Echolocation,20221017_033000.WAV,
1542.3925,1542.4047,24609.0,31458.0,0.555,Echolocation,20221017_033000.WAV,
1542.7635,1542.775,25468.0,33337.0,0.562,Echolocation,20221017_033000.WAV,
1542.9085,1542.92,25468.0,32139.0,0.555,Echolocation,20221017_033000.WAV,
1543.1535,1543.1675,23750.0,31016.0,0.537,Echolocation,20221017_033000.WAV,
1543.2955,1543.3061,25468.0,32127.0,0.672,Echolocation,20221017_033000.WAV,
1543.5405,1543.5547,23750.0,30205.0,0.552,Echolocation,20221017_033000.WAV,
1543.6835,1543.6955,25468.0,32498.0,0.561,Echolocation,20221017_033000.WAV,
1543.9505,1543.9623,25468.0,35786.0,0.631,Echolocation,20221017_033000.WAV,
1544.0915,1544.1023,25468.0,33292.0,0.62,Echolocation,20221017_033000.WAV,
1545.0445,1545.055,24609.0,31530.0,0.528,Echolocation,20221017_033000.WAV,
1545.4555,1545.4689,24609.0,32147.0,0.569,Echolocation,20221017_033000.WAV,
1545.6895,1545.703,25468.0,35245.0,0.566,Echolocation,20221017_033000.WAV,
1682.8855,1682.8933,40937.0,51656.0,0.555,Echolocation,20221017_033000.WAV,
1682.9985,1683.0069,38359.0,47589.0,0.52,Echolocation,20221017_033000.WAV,
1683.1155,1683.1243,40937.0,51215.0,0.59,Echolocation,20221017_033000.WAV,
1683.2275,1683.237,40078.0,47590.0,0.506,Echolocation,20221017_033000.WAV,
1683.4165,1683.4244,41796.0,51424.0,0.612,Echolocation,20221017_033000.WAV,
1683.5295,1683.5385,40078.0,48876.0,0.556,Echolocation,20221017_033000.WAV,
1683.7245,1683.7326,40937.0,54160.0,0.584,Echolocation,20221017_033000.WAV,
1683.8295,1683.8368,40078.0,51504.0,0.634,Echolocation,20221017_033000.WAV,
1683.9225,1683.9313,40078.0,52106.0,0.63,Echolocation,20221017_033000.WAV,
1684.0945,1684.1039,40078.0,53573.0,0.566,Echolocation,20221017_033000.WAV,
1684.2045,1684.213,38359.0,50730.0,0.503,Echolocation,20221017_033000.WAV,
1684.4205,1684.429,39218.0,50525.0,0.616,Echolocation,20221017_033000.WAV,
1684.5375,1684.5459,40078.0,50122.0,0.576,Echolocation,20221017_033000.WAV,
1684.7575,1684.7671,37500.0,53745.0,0.579,Echolocation,20221017_033000.WAV,
1684.9105,1684.9198,38359.0,54419.0,0.631,Echolocation,20221017_033000.WAV,
1685.0985,1685.1077,36640.0,57705.0,0.562,Echolocation,20221017_033000.WAV,
1685.2225,1685.2317,38359.0,55059.0,0.685,Echolocation,20221017_033000.WAV,
1685.3475,1685.3572,38359.0,56585.0,0.654,Echolocation,20221017_033000.WAV,
1685.4685,1685.4778,38359.0,52388.0,0.662,Echolocation,20221017_033000.WAV,
1685.6775,1685.688,38359.0,58522.0,0.557,Echolocation,20221017_033000.WAV,
1685.7895,1685.7985,38359.0,49223.0,0.621,Echolocation,20221017_033000.WAV,
1685.9835,1685.9929,36640.0,53701.0,0.544,Echolocation,20221017_033000.WAV,
1686.0855,1686.0939,36640.0,50277.0,0.516,Echolocation,20221017_033000.WAV,
1686.2685,1686.278,38359.0,55200.0,0.636,Echolocation,20221017_033000.WAV,
1686.3675,1686.3761,40078.0,52370.0,0.602,Echolocation,20221017_033000.WAV,
1686.5605,1686.5689,39218.0,50601.0,0.55,Echolocation,20221017_033000.WAV,
1686.6735,1686.6822,38359.0,48006.0,0.54,Echolocation,20221017_033000.WAV,
284.8885,284.9013,25468.0,29871.0,0.642,Echolocation,20221017_040000.WAV,
285.6675,285.6805,26328.0,30188.0,0.539,Echolocation,20221017_040000.WAV,
285.9545,285.9682,25468.0,30556.0,0.649,Echolocation,20221017_040000.WAV,
286.5705,286.5864,25468.0,28575.0,0.547,Echolocation,20221017_040000.WAV,
286.9335,286.9468,25468.0,29136.0,0.628,Echolocation,20221017_040000.WAV,
287.1875,287.2007,25468.0,29480.0,0.568,Echolocation,20221017_040000.WAV,
287.6985,287.7177,25468.0,28655.0,0.521,Echolocation,20221017_040000.WAV,
288.2075,288.2221,25468.0,28541.0,0.609,Echolocation,20221017_040000.WAV,
289.4515,289.4664,25468.0,29080.0,0.651,Echolocation,20221017_040000.WAV,
289.9675,289.9814,26328.0,30311.0,0.632,Echolocation,20221017_040000.WAV,
290.2235,290.2398,25468.0,28866.0,0.516,Echolocation,20221017_040000.WAV,
290.4755,290.4902,24609.0,28660.0,0.694,Echolocation,20221017_040000.WAV,
290.8555,290.8707,24609.0,28654.0,0.517,Echolocation,20221017_040000.WAV,
291.0995,291.1158,24609.0,28410.0,0.581,Echolocation,20221017_040000.WAV,
292.4745,292.4904,25468.0,28876.0,0.573,Echolocation,20221017_040000.WAV,
293.0615,293.0764,25468.0,30420.0,0.574,Echolocation,20221017_040000.WAV,
293.4415,293.4581,24609.0,28468.0,0.557,Echolocation,20221017_040000.WAV,
294.2235,294.24,24609.0,27777.0,0.671,Echolocation,20221017_040000.WAV,
294.8355,294.8537,24609.0,28126.0,0.52,Echolocation,20221017_040000.WAV,
295.4395,295.4536,25468.0,29426.0,0.638,Echolocation,20221017_040000.WAV,
296.8745,296.8909,25468.0,28104.0,0.518,Echolocation,20221017_040000.WAV,
298.8935,298.9119,24609.0,28221.0,0.511,Echolocation,20221017_040000.WAV,
300.4885,300.5065,24609.0,28779.0,0.593,Echolocation,20221017_040000.WAV,
301.8115,301.8229,26328.0,31634.0,0.631,Echolocation,20221017_040000.WAV,
302.6255,302.641,25468.0,29531.0,0.573,Echolocation,20221017_040000.WAV,
317.4685,317.4813,25468.0,30033.0,0.502,Echolocation,20221017_040000.WAV,
318.1805,318.1915,26328.0,31014.0,0.532,Echolocation,20221017_040000.WAV,
318.5175,318.5303,25468.0,29494.0,0.598,Echolocation,20221017_040000.WAV,
319.2625,319.2739,25468.0,32320.0,0.621,Echolocation,20221017_040000.WAV,
319.4725,319.4867,25468.0,29747.0,0.52,Echolocation,20221017_040000.WAV,
319.7025,319.715,25468.0,30771.0,0.502,Echolocation,20221017_040000.WAV,
320.1385,320.1516,25468.0,29775.0,0.645,Echolocation,20221017_040000.WAV,
320.3415,320.35699999999997,25468.0,28562.0,0.575,Echolocation,20221017_040000.WAV,
320.6745,320.691,24609.0,27993.0,0.579,Echolocation,20221017_040000.WAV,
321.3915,321.4045,25468.0,30391.0,0.539,Echolocation,20221017_040000.WAV,
321.6325,321.6463,25468.0,29324.0,0.635,Echolocation,20221017_040000.WAV,
321.7685,321.7814,26328.0,32421.0,0.632,Echolocation,20221017_040000.WAV,
322.1575,322.1712,26328.0,32689.0,0.538,Echolocation,20221017_040000.WAV,
322.3785,322.392,25468.0,28562.0,0.516,Echolocation,20221017_040000.WAV,
322.8685,322.8843,25468.0,29523.0,0.531,Echolocation,20221017_040000.WAV,
323.4615,323.4762,25468.0,28481.0,0.584,Echolocation,20221017_040000.WAV,
323.6965,323.7135,24609.0,28322.0,0.603,Echolocation,20221017_040000.WAV,
324.0415,324.05740000000003,25468.0,29221.0,0.521,Echolocation,20221017_040000.WAV,
324.7345,324.7476,25468.0,30375.0,0.672,Echolocation,20221017_040000.WAV,
776.3985,776.4139,26328.0,30979.0,0.569,Echolocation,20221017_040000.WAV,
776.5985000000001,776.615,26328.0,33314.0,0.567,Echolocation,20221017_040000.WAV,
776.8525,776.8681,26328.0,31685.0,0.633,Echolocation,20221017_040000.WAV,
777.0885,777.1054,26328.0,28837.0,0.593,Echolocation,20221017_040000.WAV,
777.4405,777.4561,26328.0,29681.0,0.653,Echolocation,20221017_040000.WAV,
777.8015,777.815,25468.0,30658.0,0.659,Echolocation,20221017_040000.WAV,
778.1475,778.1662,25468.0,29388.0,0.545,Echolocation,20221017_040000.WAV,
778.5185,778.533,25468.0,30798.0,0.66,Echolocation,20221017_040000.WAV,
778.7705,778.7894,25468.0,29849.0,0.571,Echolocation,20221017_040000.WAV,
779.4855,779.5022,26328.0,28902.0,0.511,Echolocation,20221017_040000.WAV,
779.7205,779.736,25468.0,32573.0,0.552,Echolocation,20221017_040000.WAV,
780.0565,780.0738,26328.0,29627.0,0.559,Echolocation,20221017_040000.WAV,
780.2765,780.2916,26328.0,33124.0,0.592,Echolocation,20221017_040000.WAV,
780.4815,780.4969,27187.0,32754.0,0.514,Echolocation,20221017_040000.WAV,
1244.0295,1244.042,25468.0,30424.0,0.504,Echolocation,20221017_040000.WAV,
1245.7595,1245.7738,25468.0,30271.0,0.548,Echolocation,20221017_040000.WAV,
1246.3425,1246.3585,26328.0,29732.0,0.527,Echolocation,20221017_040000.WAV,
1246.5955,1246.6073,25468.0,30302.0,0.588,Echolocation,20221017_040000.WAV,
1246.8375,1246.8511,26328.0,30223.0,0.557,Echolocation,20221017_040000.WAV,
1247.1665,1247.1808,26328.0,30210.0,0.608,Echolocation,20221017_040000.WAV,
1247.3275,1247.3414,25468.0,32682.0,0.6,Echolocation,20221017_040000.WAV,
1247.5725,1247.5865,25468.0,29079.0,0.64,Echolocation,20221017_040000.WAV,
1247.8225,1247.835,25468.0,29916.0,0.616,Echolocation,20221017_040000.WAV,
1248.0745,1248.0895,25468.0,31182.0,0.541,Echolocation,20221017_040000.WAV,
1248.4825,1248.4972,25468.0,29263.0,0.597,Echolocation,20221017_040000.WAV,
1249.4605,1249.4726,26328.0,30899.0,0.502,Echolocation,20221017_040000.WAV,
1274.1995,1274.2059,43515.0,53476.0,0.567,Echolocation,20221017_040000.WAV,
1274.4015,1274.4092,43515.0,55007.0,0.618,Echolocation,20221017_040000.WAV,
1274.6075,1274.6134,44375.0,53395.0,0.545,Echolocation,20221017_040000.WAV,
1274.7035,1274.7096,43515.0,56181.0,0.722,Echolocation,20221017_040000.WAV,
1274.8055,1274.8132,43515.0,56567.0,0.682,Echolocation,20221017_040000.WAV,
1274.9115,1274.9172,43515.0,54834.0,0.645,Echolocation,20221017_040000.WAV,
1275.0055,1275.0127,44375.0,57033.0,0.682,Echolocation,20221017_040000.WAV,
1275.1095,1275.1168,44375.0,58562.0,0.615,Echolocation,20221017_040000.WAV,
1275.2865,1275.2938,42656.0,59849.0,0.699,Echolocation,20221017_040000.WAV,
1275.4895,1275.4974,41796.0,58629.0,0.688,Echolocation,20221017_040000.WAV,
1275.5975,1275.604,43515.0,53229.0,0.657,Echolocation,20221017_040000.WAV,
1275.6925,1275.6983,41796.0,54760.0,0.628,Echolocation,20221017_040000.WAV,
1275.7915,1275.7994,42656.0,53777.0,0.579,Echolocation,20221017_040000.WAV,
1275.8835,1275.8904,42656.0,60299.0,0.728,Echolocation,20221017_040000.WAV,
1276.0665,1276.075,41796.0,57348.0,0.617,Echolocation,20221017_040000.WAV,
1276.1715,1276.1779,43515.0,50770.0,0.577,Echolocation,20221017_040000.WAV,
1276.2705,1276.2772,41796.0,54875.0,0.559,Echolocation,20221017_040000.WAV,
1276.4605,1276.4701,42656.0,55444.0,0.579,Echolocation,20221017_040000.WAV,
1276.5615,1276.5685,43515.0,50356.0,0.537,Echolocation,20221017_040000.WAV,
1276.6595,1276.668,42656.0,54059.0,0.639,Echolocation,20221017_040000.WAV,
1276.7525,1276.7634,42656.0,56403.0,0.576,Echolocation,20221017_040000.WAV,
1277.1785,1277.1845,44375.0,56791.0,0.549,Echolocation,20221017_040000.WAV,
1278.7685,1278.7745,44375.0,53379.0,0.668,Echolocation,20221017_040000.WAV,
1278.8535,1278.8598,42656.0,51652.0,0.566,Echolocation,20221017_040000.WAV,
1278.9385,1278.9454,43515.0,53823.0,0.591,Echolocation,20221017_040000.WAV,
