start_time,end_time,low_freq,high_freq,event,detection_confidence,input_file
949.3605,949.3652,42656.0,61956.0,Echolocation,0.584,20220826_070000.WAV
949.4405,949.4463,44375.0,57495.0,Echolocation,0.603,20220826_070000.WAV
950.8845,950.8908,46953.0,58596.0,Echolocation,0.523,20220826_070000.WAV
950.9695,950.976,46093.0,62993.0,Echolocation,0.522,20220826_070000.WAV
951.1095,951.1145,45234.0,60289.0,Echolocation,0.655,20220826_070000.WAV
951.1945,951.202,44375.0,68600.0,Echolocation,0.664,20220826_070000.WAV
951.2835,951.2907,44375.0,68676.0,Echolocation,0.629,20220826_070000.WAV
951.3705,951.3761,45234.0,67320.0,Echolocation,0.573,20220826_070000.WAV
951.4575,951.4633,46093.0,58957.0,Echolocation,0.519,20220826_070000.WAV
951.5545,951.5598,46093.0,61315.0,Echolocation,0.613,20220826_070000.WAV
951.6505,951.6574,45234.0,64625.0,Echolocation,0.595,20220826_070000.WAV
951.7465,951.7515,46953.0,67768.0,Echolocation,0.649,20220826_070000.WAV
951.8405,951.8457,46093.0,64951.0,Echolocation,0.55,20220826_070000.WAV
952.2375,952.2424,49531.0,61725.0,Echolocation,0.647,20220826_070000.WAV
953.1395,953.1448,46953.0,61628.0,Echolocation,0.534,20220826_070000.WAV
953.4905,953.4959,45234.0,63888.0,Echolocation,0.517,20220826_070000.WAV
953.7195,953.7241,46953.0,59685.0,Echolocation,0.512,20220826_070000.WAV
953.8005,953.8057,46093.0,55415.0,Echolocation,0.536,20220826_070000.WAV
953.8855,953.8901,44375.0,57656.0,Echolocation,0.634,20220826_070000.WAV
953.9645,953.97,44375.0,53430.0,Echolocation,0.625,20220826_070000.WAV
955.6085,955.6118,46093.0,68065.0,Echolocation,0.569,20220826_070000.WAV
962.2835,962.2896,47812.0,56628.0,Echolocation,0.566,20220826_070000.WAV
963.5785,963.5831,47812.0,58749.0,Echolocation,0.532,20220826_070000.WAV
963.6615,963.6673,45234.0,65762.0,Echolocation,0.667,20220826_070000.WAV
963.7495,963.7541,46093.0,63416.0,Echolocation,0.692,20220826_070000.WAV
963.9135,963.9202,45234.0,62196.0,Echolocation,0.703,20220826_070000.WAV
964.0895,964.0964,44375.0,65028.0,Echolocation,0.594,20220826_070000.WAV
966.0255,966.0315,46953.0,58643.0,Echolocation,0.558,20220826_070000.WAV
966.1955,966.2011,46953.0,56875.0,Echolocation,0.542,20220826_070000.WAV
966.3685,966.3757,43515.0,58546.0,Echolocation,0.598,20220826_070000.WAV
967.1615,967.1693,44375.0,55117.0,Echolocation,0.54,20220826_070000.WAV
967.4495,967.4565,43515.0,55758.0,Echolocation,0.58,20220826_070000.WAV
967.6335,967.6398,44375.0,53902.0,Echolocation,0.54,20220826_070000.WAV
969.3935,969.4003,47812.0,62762.0,Echolocation,0.582,20220826_070000.WAV
969.9515,969.9575,46953.0,62239.0,Echolocation,0.561,20220826_070000.WAV
970.0515,970.0574,46093.0,59087.0,Echolocation,0.579,20220826_070000.WAV
970.3675,970.3722,48671.0,62985.0,Echolocation,0.711,20220826_070000.WAV
970.4445,970.452,46953.0,63129.0,Echolocation,0.718,20220826_070000.WAV
970.5215,970.527,45234.0,61726.0,Echolocation,0.69,20220826_070000.WAV
970.5985,970.6034,47812.0,61369.0,Echolocation,0.613,20220826_070000.WAV
971.3235,971.3291,46093.0,57344.0,Echolocation,0.512,20220826_070000.WAV
974.0895,974.0996,43515.0,61053.0,Echolocation,0.546,20220826_070000.WAV
974.3375,974.3461,43515.0,61737.0,Echolocation,0.616,20220826_070000.WAV
974.4305,974.4413,43515.0,61680.0,Echolocation,0.647,20220826_070000.WAV
974.5265,974.5348,42656.0,59525.0,Echolocation,0.641,20220826_070000.WAV
974.6355,974.6433,42656.0,58383.0,Echolocation,0.686,20220826_070000.WAV
974.8025,974.8106,42656.0,56261.0,Echolocation,0.589,20220826_070000.WAV
974.9135,974.9247,42656.0,63398.0,Echolocation,0.588,20220826_070000.WAV
975.0255,975.035,43515.0,57568.0,Echolocation,0.582,20220826_070000.WAV
975.1385,975.1491,42656.0,61574.0,Echolocation,0.655,20220826_070000.WAV
975.2375,975.2472,45234.0,53512.0,Echolocation,0.559,20220826_070000.WAV
975.3385,975.3471,43515.0,60203.0,Echolocation,0.678,20220826_070000.WAV
975.4355,975.4461,45234.0,57120.0,Echolocation,0.59,20220826_070000.WAV
975.5345,975.5426,43515.0,57674.0,Echolocation,0.717,20220826_070000.WAV
976.0045,976.0103,45234.0,55314.0,Echolocation,0.687,20220826_070000.WAV
976.0865,976.0923,45234.0,52984.0,Echolocation,0.575,20220826_070000.WAV
976.1785,976.1847,46953.0,55259.0,Echolocation,0.625,20220826_070000.WAV
976.2695,976.2743,46093.0,60928.0,Echolocation,0.758,20220826_070000.WAV
976.4455,976.4505,46093.0,59342.0,Echolocation,0.692,20220826_070000.WAV
976.6015,976.6069,46093.0,56728.0,Echolocation,0.651,20220826_070000.WAV
978.7725,978.7788,45234.0,51901.0,Echolocation,0.534,20220826_070000.WAV
979.2545,979.2612,44375.0,51895.0,Echolocation,0.633,20220826_070000.WAV
982.0425,982.0483,46093.0,55917.0,Echolocation,0.611,20220826_070000.WAV
982.3105,982.3172,46093.0,54023.0,Echolocation,0.547,20220826_070000.WAV
982.8725,982.8817,45234.0,57313.0,Echolocation,0.538,20220826_070000.WAV
982.9725,982.9819,45234.0,56332.0,Echolocation,0.664,20220826_070000.WAV
983.0715,983.0794,43515.0,55674.0,Echolocation,0.535,20220826_070000.WAV
983.1625,983.1691,45234.0,55589.0,Echolocation,0.605,20220826_070000.WAV
983.2575,983.264,45234.0,53544.0,Echolocation,0.658,20220826_070000.WAV
983.3525,983.3581,46093.0,57618.0,Echolocation,0.645,20220826_070000.WAV
997.9675,997.9749,46953.0,53803.0,Echolocation,0.627,20220826_070000.WAV
998.1505,998.1618,44375.0,56917.0,Echolocation,0.562,20220826_070000.WAV
999.6335,999.6388,44375.0,55344.0,Echolocation,0.506,20220826_070000.WAV
999.7195,999.7246,44375.0,57469.0,Echolocation,0.526,20220826_070000.WAV
999.8095,999.8142,46093.0,59795.0,Echolocation,0.615,20220826_070000.WAV
999.9025,999.9079,45234.0,57891.0,Echolocation,0.567,20220826_070000.WAV
1004.6025,1004.6097,46953.0,53256.0,Echolocation,0.624,20220826_070000.WAV
1004.6985,1004.7039,45234.0,57435.0,Echolocation,0.514,20220826_070000.WAV
1005.1955,1005.2023,45234.0,56509.0,Echolocation,0.515,20220826_070000.WAV
1005.3895,1005.3942,44375.0,53396.0,Echolocation,0.556,20220826_070000.WAV
1007.1335,1007.1395,45234.0,54331.0,Echolocation,0.533,20220826_070000.WAV
1008.4095,1008.4148,46953.0,56270.0,Echolocation,0.598,20220826_070000.WAV
1016.6935,1016.7028,42656.0,54104.0,Echolocation,0.572,20220826_070000.WAV
1152.1515,1152.1599,42656.0,54390.0,Echolocation,0.508,20220826_070000.WAV
1152.5545,1152.5623,43515.0,51310.0,Echolocation,0.649,20220826_070000.WAV
1152.8525,1152.8593,43515.0,52820.0,Echolocation,0.637,20220826_070000.WAV
1153.2175,1153.2266,40937.0,57144.0,Echolocation,0.512,20220826_070000.WAV
1158.5715,1158.5783,40937.0,49587.0,Echolocation,0.601,20220826_070000.WAV
1159.4365,1159.442,41796.0,50327.0,Echolocation,0.625,20220826_070000.WAV
1495.5475,1495.5557,39218.0,49072.0,Echolocation,0.513,20220826_070000.WAV
1495.8665,1495.8745,40078.0,47450.0,Echolocation,0.579,20220826_070000.WAV
1495.9635,1495.9736,39218.0,52249.0,Echolocation,0.53,20220826_070000.WAV
1496.0605,1496.0687,40078.0,50033.0,Echolocation,0.546,20220826_070000.WAV
1496.1455,1496.1534,40937.0,54596.0,Echolocation,0.535,20220826_070000.WAV
1496.2215,1496.2293,40937.0,54016.0,Echolocation,0.518,20220826_070000.WAV
1496.2965,1496.3027,43515.0,55182.0,Echolocation,0.569,20220826_070000.WAV
1502.7145,1502.7223,42656.0,56579.0,Echolocation,0.523,20220826_070000.WAV
1530.0635,1530.0714,41796.0,56858.0,Echolocation,0.533,20220826_070000.WAV
1530.2575,1530.2641,41796.0,55490.0,Echolocation,0.512,20220826_070000.WAV
1531.7715,1531.7767,44375.0,51537.0,Echolocation,0.545,20220826_070000.WAV
1531.8605,1531.8667,43515.0,54438.0,Echolocation,0.541,20220826_070000.WAV
1531.9525,1531.9582,42656.0,58391.0,Echolocation,0.517,20220826_070000.WAV
1532.0405,1532.0479,42656.0,60337.0,Echolocation,0.601,20220826_070000.WAV
1532.2335,1532.243,41796.0,62223.0,Echolocation,0.582,20220826_070000.WAV
1532.3355,1532.3438,41796.0,62953.0,Echolocation,0.538,20220826_070000.WAV
1532.5395,1532.549,40937.0,58293.0,Echolocation,0.543,20220826_070000.WAV
1532.6435,1532.6526,40937.0,60642.0,Echolocation,0.549,20220826_070000.WAV
1532.7505,1532.7589,40078.0,59436.0,Echolocation,0.521,20220826_070000.WAV
1532.8525,1532.8607,40937.0,55846.0,Echolocation,0.503,20220826_070000.WAV
1532.9525,1532.9616,40937.0,52183.0,Echolocation,0.56,20220826_070000.WAV
1533.0505,1533.0595,40078.0,59156.0,Echolocation,0.565,20220826_070000.WAV
1533.1465,1533.1558,40078.0,61276.0,Echolocation,0.564,20220826_070000.WAV
1533.2425,1533.2502,40937.0,50266.0,Echolocation,0.579,20220826_070000.WAV
1533.4125,1533.4203,40078.0,57992.0,Echolocation,0.58,20220826_070000.WAV
1533.6845,1533.6924,41796.0,53677.0,Echolocation,0.528,20220826_070000.WAV
1534.1025,1534.1092,43515.0,52431.0,Echolocation,0.52,20220826_070000.WAV
1534.3235,1534.3306,43515.0,54989.0,Echolocation,0.523,20220826_070000.WAV
1534.4015,1534.4076,43515.0,58059.0,Echolocation,0.558,20220826_070000.WAV
1534.4795,1534.4857,43515.0,59442.0,Echolocation,0.538,20220826_070000.WAV
1534.6185,1534.6247,45234.0,60398.0,Echolocation,0.544,20220826_070000.WAV
1534.6805,1534.6848,46093.0,58228.0,Echolocation,0.571,20220826_070000.WAV
1534.7325,1534.7375,45234.0,54863.0,Echolocation,0.569,20220826_070000.WAV
1535.0225,1535.028,45234.0,57551.0,Echolocation,0.509,20220826_070000.WAV
1535.1115,1535.118,45234.0,58458.0,Echolocation,0.518,20220826_070000.WAV
1535.1985,1535.2039,45234.0,56081.0,Echolocation,0.614,20220826_070000.WAV
1535.2845,1535.2901,42656.0,60003.0,Echolocation,0.507,20220826_070000.WAV
1535.4525,1535.459,40937.0,66262.0,Echolocation,0.523,20220826_070000.WAV
1535.8385,1535.8447,40078.0,55630.0,Echolocation,0.556,20220826_070000.WAV
1537.1355,1537.1429,42656.0,55546.0,Echolocation,0.506,20220826_070000.WAV
1537.3155,1537.323,43515.0,52998.0,Echolocation,0.547,20220826_070000.WAV
1537.4155,1537.4216,41796.0,54008.0,Echolocation,0.535,20220826_070000.WAV
1537.5245,1537.5318,40937.0,52485.0,Echolocation,0.592,20220826_070000.WAV
1537.7265,1537.7338,41796.0,51092.0,Echolocation,0.526,20220826_070000.WAV
1537.8165,1537.8243,41796.0,49692.0,Echolocation,0.503,20220826_070000.WAV
1538.0045,1538.0118,41796.0,51584.0,Echolocation,0.663,20220826_070000.WAV
1538.1035,1538.1104,41796.0,57187.0,Echolocation,0.589,20220826_070000.WAV
1538.2075,1538.2147,40937.0,49914.0,Echolocation,0.575,20220826_070000.WAV
1538.3105,1538.3171,40937.0,55079.0,Echolocation,0.536,20220826_070000.WAV
1538.4095,1538.416,40078.0,54481.0,Echolocation,0.519,20220826_070000.WAV
1538.5145,1538.522,41796.0,53114.0,Echolocation,0.586,20220826_070000.WAV
1538.6175,1538.6237,40078.0,54296.0,Echolocation,0.529,20220826_070000.WAV
1538.7245,1538.7322,40937.0,47663.0,Echolocation,0.558,20220826_070000.WAV
1540.1405,1540.1484,39218.0,49981.0,Echolocation,0.589,20220826_070000.WAV
1540.8605,1540.8674,42656.0,50623.0,Echolocation,0.535,20220826_070000.WAV
1541.2725,1541.2822,38359.0,45190.0,Echolocation,0.508,20220826_070000.WAV
1542.9755,1542.9827,41796.0,51403.0,Echolocation,0.622,20220826_070000.WAV
1565.2415,1565.2474,47812.0,58463.0,Echolocation,0.591,20220826_070000.WAV
1565.5185,1565.5229,46953.0,58846.0,Echolocation,0.51,20220826_070000.WAV
1565.5965,1565.6015,47812.0,59886.0,Echolocation,0.584,20220826_070000.WAV
1565.8905,1565.8949,48671.0,60527.0,Echolocation,0.512,20220826_070000.WAV
1567.7935,1567.7984,51250.0,68225.0,Echolocation,0.591,20220826_070000.WAV
1567.9215,1567.9269,47812.0,67280.0,Echolocation,0.61,20220826_070000.WAV
1567.9825,1567.9881,48671.0,69999.0,Echolocation,0.591,20220826_070000.WAV
1568.0495,1568.0546,47812.0,68791.0,Echolocation,0.652,20220826_070000.WAV
1568.1265,1568.1321,46953.0,71601.0,Echolocation,0.56,20220826_070000.WAV
1568.2215,1568.2276,45234.0,76971.0,Echolocation,0.522,20220826_070000.WAV
1568.4335,1568.4389,46093.0,67019.0,Echolocation,0.6,20220826_070000.WAV
1568.7625,1568.7673,46953.0,61250.0,Echolocation,0.596,20220826_070000.WAV
1568.8535,1568.8582,46953.0,61095.0,Echolocation,0.62,20220826_070000.WAV
1569.0145,1569.0197,46093.0,67009.0,Echolocation,0.616,20220826_070000.WAV
1569.0755,1569.0799,48671.0,60580.0,Echolocation,0.524,20220826_070000.WAV
1569.1595,1569.1646,47812.0,62734.0,Echolocation,0.718,20220826_070000.WAV
1569.2625,1569.2679,45234.0,67248.0,Echolocation,0.711,20220826_070000.WAV
1569.3715,1569.3765,44375.0,60902.0,Echolocation,0.595,20220826_070000.WAV
1569.4705,1569.4749,46093.0,58949.0,Echolocation,0.628,20220826_070000.WAV
1569.5715,1569.5764,46093.0,61549.0,Echolocation,0.575,20220826_070000.WAV
1569.6835,1569.6881,45234.0,59340.0,Echolocation,0.586,20220826_070000.WAV
1569.8875,1569.8927,46953.0,58967.0,Echolocation,0.663,20220826_070000.WAV
1570.0995,1570.1052,46093.0,54583.0,Echolocation,0.63,20220826_070000.WAV
1570.2125,1570.2181,45234.0,53120.0,Echolocation,0.546,20220826_070000.WAV
1570.5185,1570.5246,46093.0,54338.0,Echolocation,0.532,20220826_070000.WAV
1570.7435,1570.7481,45234.0,56443.0,Echolocation,0.557,20220826_070000.WAV
1570.9535,1570.9596,46093.0,52148.0,Echolocation,0.567,20220826_070000.WAV
1571.1625,1571.1678,45234.0,53320.0,Echolocation,0.558,20220826_070000.WAV
1571.2615,1571.2668,45234.0,53183.0,Echolocation,0.522,20220826_070000.WAV
1606.7005,1606.7075,46093.0,52586.0,Echolocation,0.518,20220826_070000.WAV
1606.8885,1606.8938,45234.0,56587.0,Echolocation,0.556,20220826_070000.WAV
1607.0655,1607.0723,46953.0,53174.0,Echolocation,0.562,20220826_070000.WAV
1607.2445,1607.25,46093.0,54372.0,Echolocation,0.522,20220826_070000.WAV
1607.3385,1607.3444,47812.0,56245.0,Echolocation,0.609,20220826_070000.WAV
1612.5615,1612.5674,46953.0,59191.0,Echolocation,0.503,20220826_070000.WAV
